"기준년월","국가코드","HSK품목코드","수출입구분코드","수출입구분명","국가명","경제권명","수산물수출입품목명","당월수출입중량(킬로그램)","당월수출입미화금액(달러)","당해누계수출입중량(킬로그램)","당해누계수출입미화금액(달러)","데이터기준일자"
"2025-07","AU","0304999000","E","수출","호주","아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍","기타 냉동연육 외 기타","4440","38765","19790","172066","2025-07-31"
"2025-07","AU","0305204010","E","수출","호주","아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍","어란(명태/염장,염수장)","60","1431","625","13682","2025-07-31"
"2025-07","AU","0305204090","E","수출","호주","아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍","어란(명태, 조기, 청어이외 기타/염장, 염수장)","0","0","528","271","2025-07-31"
"2025-07","AU","0305311000","E","수출","호주","아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍","틸라피아,메기,잉어,뱀장어,나일퍼치 종의 건조한 것","1","68","2","118","2025-07-31"
"2025-07","AU","0305391000","E","수출","호주","아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍","기타어류의 피레트(건조한것)","4","7","69","3626","2025-07-31"
"2025-07","AU","0305491000","E","수출","호주","아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍","멸치(훈제/피레트포함)","0","0","190","4455","2025-07-31"
"2025-07","AU","0305492000","E","수출","호주","아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍","명태(훈제/피레트포함)","0","0","96","1636","2025-07-31"
"2025-07","AU","0305499000","E","수출","호주","아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍","어류(연어, 청어, 멸치, 명태이외 기타/훈제/피레트 포함)","1","4","4","13","2025-07-31"
"2025-07","AU","0305531000","E","수출","호주","아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍","기타 어류(건조)","102","2953","1791","38978","2025-07-31"
"2025-07","AU","0305539000","E","수출","호주","아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍","기타 어류(건조)","450","1915","656","10440","2025-07-31"
"2025-07","AU","0305541000","E","수출","호주","아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍","멸치[엔그라울리스(Engraulis)종]","205","2694","999","20540","2025-07-31"
"2025-07","AU","0305549000","E","수출","호주","아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍","기타","0","0","494","13104","2025-07-31"
"2025-07","AU","0305594000","E","수출","호주","아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍","조기(건조/염장불문/훈제제외)","15","255","2289","20465","2025-07-31"
"2025-07","AU","0305599000","E","수출","호주","아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍","어류(대구,상어지느러미,멸치,명태,조기등외기타건조/훈제제외)","667","7187","8898","178259","2025-07-31"
"2025-07","AU","0305693000","E","수출","호주","아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍","갈치(염장,염수장)","285","3090","1875","17802","2025-07-31"
"2025-07","AU","0305695000","E","수출","호주","아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍","고등어(염장,염수장)","0","0","1784","19252","2025-07-31"
"2025-07","AU","0305699000","E","수출","호주","아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍","어류(청어,대구,연어,송어,갈치,정어리,고등어 등 이외)","0","0","272","2185","2025-07-31"
"2025-07","AU","0305790000","E","수출","호주","아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍","기타 어류의 머리 꼬리","0","0","15","248","2025-07-31"
"2025-07","AU","0306143090","E","수출","호주","아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍","꽃게(냉동한 것) 기타","1080","17017","3080","32229","2025-07-31"
"2025-07","AU","0306149090","E","수출","호주","아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍","갑각류 기타(냉동한 것)(훈제한것 외 기타)","0","0","420","3727","2025-07-31"
"2025-07","AU","0306179099","E","수출","호주","아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍","기타","0","0","48","1724","2025-07-31"
"2025-07","AU","0306360000","E","수출","호주","아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍","그 밖의 새우류","825","4075","7065","28144","2025-07-31"
"2025-07","AU","0306959020","E","수출","호주","아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍","건조한 것","0","0","460","13130","2025-07-31"
"2025-07","AU","0306959030","E","수출","호주","아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍","염장이나 염수장한 것","0","0","1440","8115","2025-07-31"
"2025-07","AU","0307120000","E","수출","호주","아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍","냉동한 것","100","861","100","861","2025-07-31"
"2025-07","AU","0307192000","E","수출","호주","아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍","기타 굴(건조한 것)","1","55","32","1286","2025-07-31"
"2025-07","AU","0307432090","E","수출","호주","아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍","기타","7081","41363","24756","154131","2025-07-31"
"2025-07","AU","0307493090","E","수출","호주","아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍","기타","100","5009","3389","58948","2025-07-31"
"2025-07","AU","0307494090","E","수출","호주","아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍","기타","0","0","2","5","2025-07-31"
"2025-07","AU","0307521000","E","수출","호주","아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍","문어","950","7427","1290","8087","2025-07-31"
"2025-07","AU","0307522000","E","수출","호주","아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍","낙지","2012","15470","4572","36618","2025-07-31"
"2025-07","AU","0307523000","E","수출","호주","아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍","쭈꾸미","300","2633","1094","11562","2025-07-31"
"2025-07","AU","0307592000","E","수출","호주","아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍","문어(건조)","1","29","1","35","2025-07-31"
"2025-07","AU","0307599000","E","수출","호주","아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍","문어(산것, 신선, 냉장, 냉동, 건조 이외 기타)","63","1426","63","1426","2025-07-31"
"2025-07","AU","0307723000","E","수출","호주","아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍","바지락","0","0","15","124","2025-07-31"
"2025-07","AU","0307794090","E","수출","호주","아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍","새조개(훈제한 것)(기타)","0","0","960","10560","2025-07-31"
"2025-07","AU","0307830000","E","수출","호주","아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍","냉동한 전복[할리오티스(Haliotis)종]","0","0","192","7786","2025-07-31"
"2025-07","AU","0307911000","E","수출","호주","아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍","소라(산 것 신선 또는 냉장한 것)","150","2934","300","5587","2025-07-31"
"2025-07","AU","0307929000","E","수출","호주","아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍","기타","369","5336","638","9498","2025-07-31"
"2025-07","AU","0307994110","E","수출","호주","아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍","골뱅이 (훈제한 것)(밀폐용기에 넣은 것)","216","3131","336","5083","2025-07-31"
"2025-07","AU","0307994900","E","수출","호주","아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍","기타[분 조분 펠리트를 포함(식용에 적합한)]의 기타(훈제한 것)","11","58","522","5031","2025-07-31"
